-0.08494420349597931,-0.20739980041980743,0.0,0.0,0.0,1.0,0.0,1.0,0.5
1.1790871620178223,-0.48499831557273865,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2.042849063873291,-1.1727550029754639,0.0,0.0,0.0,1.0,0.0,1.0,2.0
2.5440521240234375,-3.0166592597961426,0.0,0.0,0.0,1.0,0.0,1.0,2.5
2.8310062885284424,-4.523496627807617,0.0,0.0,0.0,1.0,0.0,1.0,2.5
3.1192758083343506,-6.255843162536621,0.0,0.0,0.0,1.0,0.0,0.5,1.0
3.3269777297973633,-7.6589579582214355,0.0,0.0,0.0,1.0,0.0,1.0,0.5
3.3563010692596436,-9.125114440917969,0.0,0.0,0.0,1.0,0.0,1.0,0.7
2.895540952682495,-9.57449722290039,0.0,0.0,0.0,1.0,0.0,1.0,0.7
2.2301440238952637,-9.864154815673828,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.653251051902771,-10.144166946411133,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.6542617082595825,-10.407084465026855,0.0,0.0,0.0,1.0,0.0,1.0,0.5
-2.0937132835388184,-10.465456008911133,0.0,0.0,0.0,1.0,0.0,1.0,0.5
-2.5021934509277344,-10.170575141906738,0.0,0.0,0.0,1.0,0.0,1.0,0.5
-2.745584487915039,-9.254929542541504,0.0,0.0,0.0,1.0,0.0,1.0,0.5
-2.4948909282684326,-8.603556632995605,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-1.7168173789978027,-7.450597286224365,0.0,0.0,0.0,1.0,0.0,1.0,2.0
-0.9159350395202637,-5.855106830596924,0.0,0.0,0.0,1.0,0.0,1.0,2.0
-0.4531095325946808,-3.2178351879119873,0.0,0.0,0.0,1.0,0.0,1.0,2.0
-0.8019593954086304,-2.584804058074951,0.0,0.0,0.0,1.0,0.0,1.0,1.5
-1.1923484802246094,-1.668817400932312,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-1.4631880521774292,-1.0550018548965454,0.0,0.0,0.0,1.0,0.0,1.0,0.5
-1.1331182718276978,-0.6561194062232971,0.0,0.0,0.0,1.0,0.0,1.0,0.5
-0.7055110335350037,-0.38693803548812866,0.0,0.0,0.0,1.0,0.0,1.0,0.5
-0.08494420349597931,-0.20739980041980743,0.0,0.0,0.0,1.0,0.0,1.0,0.5
